TaxonID	Name	Source Reference	Language	Locality	CountryCode	IsPreferredName	TaxonRemarks
Neotis ludwigii	Outarde de Ludwig		French				
Eupodotis vigorsii	Outarde de Vigors		French				
Lophotis ruficrista	Outarde houppette		French				
Afrotis afra	Outarde korhaan		French				
Ardeotis kori	Outarde kori		French				
Eupodotis caerulescens	Outarde plombée		French				
Gypohierax angolensis	Palmiste africain		French				
Manis temminckii	Pangolin de Temminck		French				
Panthera pardus 	Panthère		French				
Pavo cristatus	Paon bleu		French				
Parisoma layardi	Parisome de Layard		French				
Parisoma subcaeruleum	Parisome grignette		French				
Pelea capreolus 	Pelea		French				
Pelecanus onocrotalus	Pélican blanc		French				
Pelecanus rufescens	Pélican gris		French				
Peponocephala electra 	Péponocephalé		French				
Alectoris chukar	Perdrix choukar		French				
Poicephalus fuscicollis	Perroquet à cou brun		French				
Poicephalus cryptoxanthus	Perroquet à tête brune		French				
Poicephalus meyeri	Perroquet de Meyer		French				
Poicephalus robustus	Perroquet robuste		French				
Psittacula krameri	Perruche à collier		French				
Tringa flavipes	Petit Chevalier		French				
Cuculus poliocephalus	Petit Coucou		French				
Indicator minor	Petit Indicateur		French				
Puffinus assimilis	Petit Puffin		French				
Balaenoptera acutorostrata	Petit rorqual		French				
Otus senegalensis	Petit-duc africain		French				
Ptilopsis granti	Petit-duc de Grant		French				
Procellaria conspicillata	Pétrel à lunettes		French				
Thalassoica antarctica	Pétrel antarctique		French				
Bulweria bulwerii	Pétrel de Bulwer		French				
Macronectes halli	Pétrel de Hall		French				
Lugensa brevirostris	Pétrel de Kerguelen		French				
Pterodroma lessonii	Pétrel de Lesson		French				
Pterodroma mollis	Pétrel de Schlegel		French				
Macronectes giganteus	Pétrel géant		French				
Pterodroma macroptera	Pétrel noir		French				
Pterodroma incerta	Pétrel soyeux		French				
Petrodromus tetradactylus	Petrodromus		French				
Phacochoerus africanus	Phacochère		French				
Phaethon lepturus	Phaéton à bec jaune		French				
Phaethon aethereus	Phaéton à bec rouge		French				
Phaethon rubricauda	Phaéton à brins rouges		French				
Phalaropus lobatus	Phalarope à bec étroit		French				
Phalaropus fulicaria	Phalarope à bec large		French				
Steganopus tricolor	Phalarope de Wilson		French				
Acrocephalus schoenobaenus	Phragmite des joncs		French				
Hipposideros commersoni	Phyllorine de Commerson		French				
Campethera abingoni	Pic à queue dorée		French				
Dendropicos namaquus	Pic barbu		French				
Dendropicos fuscescens	Pic cardinal		French				
Campethera bennettii	Pic de Bennett		French				
Geocolaptes olivaceus	Pic laboureur		French				
Dendropicos griseocephalus	Pic olive		French				
Campethera notata	Pic tigré		French				
Lanius minor	Pie-grièche à poitrine rose		French				
Lanius collurio	Pie-grièche écorcheur		French				
Lanius collaris	Pie-grièche fiscale		French				
Aplopelia larvata	Pigeon à masque blanc		French				
Columba livia	Pigeon biset		French				
Columba delegorguei	Pigeon de Delegorgue		French				
Columba arquatrix	Pigeon rameron		French				
Columba guinea	Pigeon roussard		French				
Fringilla coelebs	Pinson des arbres		French				
Numida meleagris	Pintade de Numidie		French				
Guttera edouardi	Pintade de Pucheran		French				
Anthus leucophrys	Pipit à dos uni		French				
Anthus chloris	Pipit à gorge jaune		French				
Anthus trivialis	Pipit à gorge rousse		French				
Anthus similis	Pipit à long bec		French				
Anthus longicaudatus	Pipit à longue queue		French				
Anthus cinnamomeus	Pipit africain		French				
Anthus hoeschi	Pipit alticole		French				
Anthus brachyurus	Pipit cafre		French				
Anthus cervinus	Pipit de Kimberley		French				
Anthus lineiventris	Pipit de Sundevall		French				
Anthus caffer	Pipit des arbres		French				
Anthus crenatus	Pipit des rochers		French				
Tmetothylacus tenellus	Pipit doré		French				
Anthus vaalensis	Pipit du Vaal		French				
Anthus pseudosimilis	Pipit forestier		French				
Buphagus africanus	Piqueboeuf à bec jaune		French				
Buphagus erythrorhynchus	Piqueboeuf à bec rouge		French				
Charadrius marginatus	Pluvier à front blanc		French				
Charadrius tricollaris	Pluvier à triple collier		French				
Pluvialis squatarola	Pluvier argenté		French				
Charadrius asiaticus	Pluvier asiatique		French				
Pluvialis dominica	Pluvier bronzé		French				
Charadrius leschenaultii	Pluvier de Leschenault		French				
Charadrius mongolus	Pluvier de Mongolie		French				
Charadrius pallidus	Pluvier élégant		French				
Pluvialis fulva	Pluvier fauve		French				
Charadrius hiaticula	Pluvier grand-gravelot		French				
Charadrius pecuarius	Pluvier pâtre		French				
Poecilogale albinucha	Poecilogale		French				
Hystrix africaeaustralis 	Porc-épique sud-Africain		French				
Potomochoerus larvarus 	Potamochère		French				
Phylloscopus ruficapilla	Pouillot à gorge jaune		French				
Phylloscopus trochilus	Pouillot fitis		French				
Heliolais erythropterus	Prinia à ailes rousses		French				
Malcorus pectoralis	Prinia à joues rousses		French				
Prinia flavicans	Prinia à plastron		French				
Prinia hypoxantha	Prinia du Drakensberg		French				
Prinia maculosa	Prinia du Karroo		French				
Phragmacia substriata	Prinia du Namaqua		French				
Prinia subflava	Prinia modeste		French				
Halobaena caerulea	Prion bleu		French				
Pachyptila turtur	Prion colombe		French				
Pachyptila belcheri	Prion de Belcher		French				
Pachyptila vittata	Prion de Forster		French				
Pachyptila desolata	Prion de la Désolation		French				
Pachyptila salvini	Prion de Salvin		French				
Platysteira peltata	Pririt à gorge noire		French				
Batis pririt	Pririt de Vieillot		French				
Batis fratrum	Pririt de Woodward		French				
Batis capensis	Pririt du Cap		French				
Batis molitor	Pririt molitor		French				
Batis soror	Pririt pâle		French				
Promerops gurneyi	Promérops de Gurney		French				
Promerops cafer	Promérops du Cap		French				
Proteles cristatus	Protèle		French				
Procellaria aequinoctialis	Puffin à menton blanc		French				
Puffinus carneipes	Puffin à pieds pâles		French				
Calonectris diomedea	Puffin cendré		French				
Puffinus bailloni	Puffin d'Audubon		French				
Puffinus puffinus	Puffin des Anglais		French				
Puffinus mauretanicus	Puffin des Baléares		French				
Puffinus pacificus	Puffin fouquet		French				
Puffinus griseus	Puffin fuligineux		French				
Procellaria cinerea	Puffin gris		French				
Calonectris leucomelas	Puffin leucomèle		French				
Puffinus gravis	Puffin majeur		French				
Haliaeetus vocifer	Pygargue vocifer		French				
Amaurornis  flavirostris	Râle à bec jaune		French				
Sarothrura rufa	Râle à camail		French				
Sarothrura ayresi	Râle à miroir		French				
Sarothrura affinis	Râle affin		French				
Rallus caerulescens	Râle bleuâtre		French				
Sarothrura boehmi	Râle de Böhm		French				
Crex crex	Râle des genêts		French				
Crecopsis egregia	Râle des prés		French				
Sarothrura elegans	Râle ponctué		French				
Rhabdomys pumilio	Rat de champ rayé		French				
Mellivora capensis 	Ratel		French				
Cryptomys hottentotus 	Rat-taupe africain		French				
Georychus capensis 	Rat-taupe du Cap		French				
Redunca fulvorufula	Redunca de montagne		French				
Redunca arundinum	Redunca grande		French				
Anthoscopus minutus	Rémiz de Carol		French				
Anthoscopus caroli	Rémiz minute		French				
Vulpes chama	Renard du Cap		French				
Philetairus socius	Républicain social		French				
Pelea capreolus 	Rhebouk		French				
Ceratotherium simum 	Rhinocéros blanc		French				
Diceros bicornis 	Rhinocéros noir		French				
Rostratula benghalensis	Rhynchée peinte		French				
Eurystomus glaucurus	Rolle violet		French				
Coracias caudatus	Rollier à longs brins		French				
Coracias spatulatus	Rollier à raquettes		French				
Coracias garrulus	Rollier d'Europe		French				
Coracias naevius	Rollier varié		French				
Balaenoptera acutorostrata	Rorqual a museau pointu		French				
Balaenoptera acutorostrata	Rorqual a rostre		French				
Balaenoptera musculus 	Rorqual bleu		French				
Balaenoptera physalus 	Rorqual commun		French				
Balaenoptera musculus 	Rorqual de Sibbald		French				
Balaenoptera borealis 	Rorqual du Nord		French				
Balaenoptera borealis 	Rorqual du Rudolph		French				
Luscinia luscinia	Rossignol progné		French				
Hippotragus equinus 	Rouanne		French				
Pogonocichla stellata	Rougegorge étoilé		French				
Phoenicurus phoenicurus	Rougequeue à front blanc		French				
Acrocephalus gracilirostris	Rousserolle à bec fin		French				
Acrocephalus baeticatus	Rousserolle africaine		French				
Acrocephalus griseldis	Rousserolle d'Irak		French				
Acrocephalus scirpaceus	Rousserolle effarvatte		French				
Acrocephalus arundinaceus	Rousserolle turdoïde		French				
Acrocephalus palustris	Rousserolle verderolle		French				
Onychognathus morio	Rufipenne morio		French				
Onychognathus nabouroup	Rufipenne nabouroup		French				
Anas querquedula	Sarcelle d'été		French				
Anas hottentota	Sarcelle hottentote		French				
Damaliscus lunatus 	Sassaby		French				
Hypargos margaritatus	Sénégali de Verreaux		French				
Hypargos niveoguttatus	Sénégali enflammé		French				
Mandingoa nitidula	Sénégali vert		French				
Macronyx croceus	Sentinelle à gorge jaune		French				
Macronyx ameliae	Sentinelle à gorge rose		French				
Macronyx capensis	Sentinelle du Cap		French				
Crithagra albogularis	Serin à gorge blanche		French				
Crithagra atrogularis	Serin à gorge noire		French				
Crithagra citrinipectus	Serin à poitrine citron		French				
Serinus alario	Serin alario		French				
Crithagra leucopterus	Serin bifascié		French				
Crithagra flaviventris	Serin de Sainte-Hélène		French				
Crithagra symonsi	Serin de Symons		French				
Serinus canicollis	Serin du Cap		French				
Crithagra mozambicus	Serin du Mozambique		French				
Crithagra scotops	Serin forestier		French				
Crithagra gularis	Serin gris		French				
Crithagra sulphuratus	Serin soufré		French				
Crithagra totta	Serin totta		French				
Neoromicia capensis	Sérotine du Cap		French				
Leptailurus serval 	Serval		French				
Tursiops truncatus	Souffleur		French				
Hedydipna collaris	Souimanga à collier		French				
Cinnyris afer	Souimanga à plastron rouge		French				
Chalcomitra senegalensis	Souimanga à poitrine rouge		French				
Cinnyris talatala	Souimanga à ventre blanchâtre		French				
Cinnyris venustus	Souimanga à ventre jaune		French				
Chalcomitra amethystina	Souimanga améthyste		French				
Cinnyris bifasciatus	Souimanga bifascié		French				
Cinnyris chalybeus	Souimanga chalybée		French				
Cinnyris mariquensis	Souimanga de Mariqua		French				
Cinnyris neergaardi	Souimanga de Neergaard		French				
Anthreptes reichenowi	Souimanga de Reichenow		French				
Cinnyris fuscus	Souimanga fuligineux		French				
Nectarinia famosa	Souimanga malachite		French				
Cyanomitra veroxii	Souimanga murin		French				
Cyanomitra olivacea	Souimanga olivâtre		French				
Anthobaphes violacea	Souimanga orangé		French				
Tursiops truncatus	Soumeur		French				
Platalea alba	Spatule d'Afrique		French				
Sphenoeacus afer	Sphénoèque du Cap		French				
Sporopipes squamifrons	Sporopipe squameux		French				
Cinnyricinclus leucogaster	Spréo améthyste		French				
Spreo bicolor	Spréo bicolore		French				
Raphicerus campestris 	Steenbok		French				
Steno bredanensis 	steno rosté		French				
Sterna repressa	Sterne à joues blanches		French				
Sterna paradisaea	Sterne arctique		French				
Sterna anaethetus	Sterne bridée		French				
Sterna caspia	Sterne caspienne		French				
Sterna sandvicensis	Sterne caugek		French				
Sterna vittata	Sterne couronnée		French				
Sterna dougallii	Sterne de Dougall		French				
Sterna balaenarum	Sterne des baleiniers		French				
Sterna sumatrana	Sterne diamant		French				
Sterna fuscata	Sterne fuligineuse		French				
Sterna nilotica	Sterne hansel		French				
Sterna bergii	Sterne huppée		French				
Sterna albifrons	Sterne naine		French				
Sterna hirundo	Sterne pierregarin		French				
Sterna bengalensis	Sterne voyageuse		French				
Neotragus moschatus 	Suni		French				
Suricata suricatta 	Suricate		French				
Tadorna cana	Tadorne à tête grise		French				
Porphyrio madagascariensis	Talève d'Afrique		French				
Porphyrio alleni	Talève d'Allen		French				
Porphyrio martinicus	Talève violacée		French				
Mycteria ibis	Tantale ibis		French				
Oenanthe bifasciata	Tarier bifascié		French				
Saxicola rubetra	Tarier des prés		French				
Saxicola torquatus	Tarier pâtre		French				
Eremitalpa granti	Taupe dorée du Grant		French				
Tchagra australis	Tchagra à tête brune		French				
Tchagra senegalus	Tchagra à tête noire		French				
Tchagra tchagra	Tchagra du Cap		French				
Terpsiphone viridis	Tchitrec d'Afrique		French				
Trochocercus cyanomelas	Tchitrec du Cap		French				
Ploceus xanthopterus	Tisserin à gorge brune		French				
Ploceus ocularis	Tisserin à lunettes		French				
Ploceus velatus	Tisserin à tête rousse		French				
Ploceus bicolor	Tisserin bicolore		French				
Ploceus capensis	Tisserin du Cap		French				
Anaplectes melanotis	Tisserin écarlate		French				
Ploceus cucullatus	Tisserin gendarme		French				
Ploceus intermedius	Tisserin intermédiaire		French				
Ploceus subaureus	Tisserin jaune		French				
Ploceus xanthops	Tisserin safran		French				
Jynx ruficollis	Torcol à gorge rousse		French				
Gallirex porphyreolophus	Touraco à huppe splendide		French				
Corythaixoides concolor	Touraco concolore		French				
Tauraco livingstonii	Touraco de Livingstone		French				
Tauraco corythaix	Touraco louri		French				
Arenaria interpres	Tournepierre à collier		French				
Turtur afer	Tourtelette améthystine		French				
Turtur chalcospilos	Tourtelette émeraudine		French				
Oena capensis	Tourtelette masquée		French				
