Label	URI
Reed-Smith, J.	http://eol.org/schema/terms/Reed-Smith_J
Somers, M.J.	http://eol.org/schema/terms/Somers_MJ
Hussain, S.A.	http://eol.org/schema/terms/Hussain_SA
Duplaix, N.	http://eol.org/schema/terms/Duplaix_N
Davenport, C.	http://eol.org/schema/terms/Davenport_C
Shanee, S.	http://eol.org/schema/terms/Shanee_S
Cornejo, F.M.	http://eol.org/schema/terms/Cornejo_FM
Urbani, B.	http://eol.org/schema/terms/Urbani_B
de la Torre, S.	http://eol.org/schema/terms/de_la_Torre_S
Moscoso, P.	http://eol.org/schema/terms/Moscoso_P
Küçük, F.	http://eol.org/schema/terms/Küçük_F
Thompson, F.G.	http://eol.org/schema/terms/Thompson_FG
Linzey, A.	http://eol.org/schema/terms/Linzey_A
Kaneko, Y.	http://eol.org/schema/terms/Kaneko_Y
Kryštufek, B.	http://eol.org/schema/terms/Krystufek_B
Zagarondnyuk, I.	http://eol.org/schema/terms/Zagarondnyuk_I
Vohralík, V.	http://eol.org/schema/terms/Vohralík_V
Johnston, C.H.	http://eol.org/schema/terms/Johnston_CH
Yigit, N.	http://eol.org/schema/terms/Yigit_N
Mitsainas, G.	http://eol.org/schema/terms/Mitsainas_G
Palomo, L.	http://eol.org/schema/terms/Palomo_L
Pearch, M.J.	http://eol.org/schema/terms/Pearch_MJ
Musser, G.	http://eol.org/schema/terms/Musser_G
Frost, A.	http://eol.org/schema/terms/Frost_A
Muñoz, L.	http://eol.org/schema/terms/Muñoz_L
Batsaikhan, A.	http://eol.org/schema/terms/Batsaikhan_A
Lhagvasuren, B.	http://eol.org/schema/terms/Lhagvasuren_B
Nameer, P.O.	http://eol.org/schema/terms/Nameer_PO
Van der Straeten , E.	http://eol.org/schema/terms/Van_der_Straeten__E
Sozen, M.	http://eol.org/schema/terms/Sozen_M
Bukhnikashvili, A.	http://eol.org/schema/terms/Bukhnikashvili_A
Meinig, H.	http://eol.org/schema/terms/Meinig_H
Heaney, L.	http://eol.org/schema/terms/Heaney_L
Tabaranza, B.	http://eol.org/schema/terms/Tabaranza_B
Balete, D.	http://eol.org/schema/terms/Balete_D
Clemann, N.	http://eol.org/schema/terms/Clemann_N
Robertson, P.	http://eol.org/schema/terms/Robertson_P
Fenner, A.	http://eol.org/schema/terms/Fenner_A
Hutchinson, M.	http://eol.org/schema/terms/Hutchinson_M
McDonald, P.	http://eol.org/schema/terms/McDonald_P
Armstrong, K.	http://eol.org/schema/terms/Armstrong_K
Battiston, R.	http://eol.org/schema/terms/Battiston_R
Hochkirch, A.	http://eol.org/schema/terms/Hochkirch_A
Bushell, M.	http://eol.org/schema/terms/Bushell_M
Bazelet, C.	http://eol.org/schema/terms/Bazelet_C
Hamer, M.	http://eol.org/schema/terms/Hamer_M
Blois, J.	http://eol.org/schema/terms/Blois_J
Clausen, M.K.	http://eol.org/schema/terms/Clausen_MK
Lacher, T.	http://eol.org/schema/terms/Lacher_T
Clarke, D.	http://eol.org/schema/terms/Clarke_D
Naggs, F.	http://eol.org/schema/terms/Naggs_F
Svensson, M.	http://eol.org/schema/terms/Svensson_M
Nekaris, K.A.I.	http://eol.org/schema/terms/Nekaris_KAI
Cárdenas-Alayza, S.	http://eol.org/schema/terms/Cárdenas-Alayza_S
Oliveira, L.	http://eol.org/schema/terms/Oliveira_L
Crespo, E.	http://eol.org/schema/terms/Crespo_E
R.L.	EXCLUDE
Trillmich, F.	http://eol.org/schema/terms/Trillmich_F
Aurioles-Gamboa, D.	http://eol.org/schema/terms/Aurioles-Gamboa_D
Hofmeyr, G.J.G.	http://eol.org/schema/terms/Hofmeyr_GJG
Goldsworthy, S.D.	http://eol.org/schema/terms/Goldsworthy_SD
Bohórquez-Herrera, J.	http://eol.org/schema/terms/Bohórquez-Herrera_J
Hernández-Camacho, J.	http://eol.org/schema/terms/Hernández-Camacho_J
Davalos, L.	http://eol.org/schema/terms/Davalos_L
Rodriguez Duran, A.	http://eol.org/schema/terms/Rodriguez_Duran_A
Prié, V.	http://eol.org/schema/terms/Prie_V
Gargominy, O.	http://eol.org/schema/terms/Gargominy_O
Martens, A.	http://eol.org/schema/terms/Martens_A
Duda, M.	http://eol.org/schema/terms/Duda_M
Backeljau, T.	http://eol.org/schema/terms/Backeljau_T
Rowson, B.	http://eol.org/schema/terms/Rowson_B
Badia Boher, J.A.	http://eol.org/schema/terms/Badia_Boher_JA
Kappes, H.	http://eol.org/schema/terms/Kappes_H
Mungkaje, A.	http://eol.org/schema/terms/Mungkaje_A
Kolkolo, U.	http://eol.org/schema/terms/Kolkolo_U
Larson, H.	http://eol.org/schema/terms/Larson_H
Ebner, B.	http://eol.org/schema/terms/Ebner_B
Hoese, D.	http://eol.org/schema/terms/Hoese_D
Sampaio, E.	http://eol.org/schema/terms/Sampaio_E
Lim, B.	http://eol.org/schema/terms/Lim_B
Peters, S.	http://eol.org/schema/terms/Peters_S
Barquez, R.	http://eol.org/schema/terms/Barquez_R
Diaz, M.	http://eol.org/schema/terms/Diaz_M
Aguirre, L.	http://eol.org/schema/terms/Aguirre_L
Álvarez-Castañeda, S.T.	http://eol.org/schema/terms/Alvarez-Castaneda_ST
Medina, A.	http://eol.org/schema/terms/Medina_A
Perez, S.	http://eol.org/schema/terms/Perez_S
Rodriguez, B.	http://eol.org/schema/terms/Rodriguez_B
Cajas, J.	http://eol.org/schema/terms/Cajas_J
Lavrenchenko, L.	http://eol.org/schema/terms/Lavrenchenko_L
Henttonen, H.	http://eol.org/schema/terms/Henttonen_H
Rigaux, P.	http://eol.org/schema/terms/Rigaux_P
Vaslin, M.	http://eol.org/schema/terms/Vaslin_M
Palomo, L.J.	http://eol.org/schema/terms/Palomo_LJ
Monadjem, A.	http://eol.org/schema/terms/Monadjem_A
Bergmans, W.	http://eol.org/schema/terms/Bergmans_W
Mickleburgh, S.	http://eol.org/schema/terms/Mickleburgh_S
Hutson, A.M.	http://eol.org/schema/terms/Hutson_AM
Piraccini, R.	http://eol.org/schema/terms/Piraccini_R
Bates, P.	http://eol.org/schema/terms/Bates_P
Bumrungsri, S.	http://eol.org/schema/terms/Bumrungsri_S
Francis, C.	http://eol.org/schema/terms/Francis_C
Csorba, G.	http://eol.org/schema/terms/Csorba_G
Furey, N.	http://eol.org/schema/terms/Furey_N
Racey, P.A. (Chiroptera Red List Authority)	http://eol.org/schema/terms/Racey_PA_(Chiroptera_Red_List_Authority)
Chanson, J.	http://eol.org/schema/terms/Chanson_J
Medellín, R.	http://eol.org/schema/terms/Medellín_R
Dobson, J.C.H.	http://eol.org/schema/terms/Dobson_JCH
Dobson, C.M.	http://eol.org/schema/terms/Dobson_CM
Praschag, P.	http://eol.org/schema/terms/Praschag_P
Ahmed, M.F.	http://eol.org/schema/terms/Ahmed_MF
Singh, S.	http://eol.org/schema/terms/Singh_S
Stanford, C.B.	http://eol.org/schema/terms/Stanford_CB
Stuart, S.	http://eol.org/schema/terms/Stuart_S
Das, I.	http://eol.org/schema/terms/Das_I
Choudhury, B.C.	http://eol.org/schema/terms/Choudhury_BC
Bruton, M.	http://eol.org/schema/terms/Bruton_M
Wilson, S.	http://eol.org/schema/terms/Wilson_S
Ellis, R.	http://eol.org/schema/terms/Ellis_R
Venz, M.	http://eol.org/schema/terms/Venz_M
Hobson, R.	http://eol.org/schema/terms/Hobson_R
Sanderson, C.	http://eol.org/schema/terms/Sanderson_C
Auliya, M.	http://eol.org/schema/terms/Auliya_M
Jones, J.P.G.	http://eol.org/schema/terms/Jones_JPG
Walsh, T.	http://eol.org/schema/terms/Walsh_T
Doran, N.	http://eol.org/schema/terms/Doran_N
Richman, N.	http://eol.org/schema/terms/Richman_N
Edsman, L.	http://eol.org/schema/terms/Edsman_L
Füreder, L.	http://eol.org/schema/terms/Füreder_L
Gherardi, F.	http://eol.org/schema/terms/Gherardi_F
Souty-Grosset, C.	http://eol.org/schema/terms/Souty-Grosset_C
Darwall, W.	http://eol.org/schema/terms/Darwall_W
Kaufman, L.	http://eol.org/schema/terms/Kaufman_L
Contreras-Balderas, S.	http://eol.org/schema/terms/Contreras-Balderas_S
Almada-Villela, P.	http://eol.org/schema/terms/Almada-Villela_P
Palacios, E.	http://eol.org/schema/terms/Palacios_E
Muniz, C.C.	http://eol.org/schema/terms/Muniz_CC
Rylands, A.B.	http://eol.org/schema/terms/Rylands_AB
Solano-Rojas, D.	http://eol.org/schema/terms/Solano-Rojas_D
Williams-Guillén, K.	http://eol.org/schema/terms/Williams-Guillén_K
Canales-Espinosa, D.	http://eol.org/schema/terms/Canales-Espinosa_D
Buss, G.	http://eol.org/schema/terms/Buss_G
Régis, T.	http://eol.org/schema/terms/Régis_T
de Melo, F.R.	http://eol.org/schema/terms/de_Melo_FR
Méndez-Carvajal, P.G.	http://eol.org/schema/terms/Méndez-Carvajal_PG
Martínez-Ortí, A.	http://eol.org/schema/terms/Martinez-Ortí_A
Arrébola, J.	http://eol.org/schema/terms/Arrébola_J
Bilz, M.	http://eol.org/schema/terms/Bilz_M
Nichols, C.	http://eol.org/schema/terms/Nichols_C
Cox, N.	http://eol.org/schema/terms/Cox_N
Aulagnier, S.	http://eol.org/schema/terms/Aulagnier_S
Tattersfield, P.	http://eol.org/schema/terms/Tattersfield_P
Rushbrooke, M.	http://eol.org/schema/terms/Rushbrooke_M
Moonen, J.	http://eol.org/schema/terms/Moonen_J
Racheli, T.	http://eol.org/schema/terms/Racheli_T
Russell, N.	http://eol.org/schema/terms/Russell_N
Smith, B.	http://eol.org/schema/terms/Smith_B
Preston, T.	http://eol.org/schema/terms/Preston_T
Van der Walt, R.	http://eol.org/schema/terms/Van_der_Walt_R
Bills, R.	http://eol.org/schema/terms/Bills_R
Impson, D.	http://eol.org/schema/terms/Impson_D
Jordaan, M.	http://eol.org/schema/terms/Jordaan_M
Holdich, D.	http://eol.org/schema/terms/Holdich_D
Reynolds, J.	http://eol.org/schema/terms/Reynolds_J
Sibley, P.	http://eol.org/schema/terms/Sibley_P
Patel, E.	http://eol.org/schema/terms/Patel_E
Steffens, T.S.	http://eol.org/schema/terms/Steffens_TS
George, S.	http://eol.org/schema/terms/George_S
Lastica, E.	http://eol.org/schema/terms/Lastica_E
Brook, S.M.	http://eol.org/schema/terms/Brook_SM
McShea, W.J.	http://eol.org/schema/terms/McShea_WJ
Semiadi, G.	http://eol.org/schema/terms/Semiadi_G
Duckworth, J.W.	http://eol.org/schema/terms/Duckworth_JW
Timmins, R.	http://eol.org/schema/terms/Timmins_R
Burton, J.	http://eol.org/schema/terms/Burton_J
García, M.	http://eol.org/schema/terms/Garcìa_M
Clemente, M.	http://eol.org/schema/terms/Clemente_M
Barranco Vega, P.	http://eol.org/schema/terms/Barranco_Vega_P
Correas, J.	http://eol.org/schema/terms/Correas_J
Ferreira, S.	http://eol.org/schema/terms/Ferreira_S
Lemos, P.	http://eol.org/schema/terms/Lemos_P
Odé, B.	http://eol.org/schema/terms/Odé_B
Prunier, F.	http://eol.org/schema/terms/Prunier_F
Chobanov, D.P.	http://eol.org/schema/terms/Chobanov_DP
Cálix, M.	http://eol.org/schema/terms/Cálix_M
Vázquez, E.	http://eol.org/schema/terms/Vázquez_E
Timm, R.	http://eol.org/schema/terms/Timm_R
Castro-Arellano, I.	http://eol.org/schema/terms/Castro-Arellano_I
Cooke, J.G.	http://eol.org/schema/terms/Cooke_JG
Reeves, R.	http://eol.org/schema/terms/Reeves_R
George, C.	http://eol.org/schema/terms/George_C
Moore, S.	http://eol.org/schema/terms/Moore_S
Taylor, B.L.	http://eol.org/schema/terms/Taylor_BL
Lowry, L.	http://eol.org/schema/terms/Lowry_L
Shpak, O.V.	http://eol.org/schema/terms/Shpak_OV
Cooke, J.	http://eol.org/schema/terms/Cooke_J
Kovacs, K.M.	http://eol.org/schema/terms/Kovacs_KM
Lydersen, C.	http://eol.org/schema/terms/Lydersen_C
Donovan, G.	http://eol.org/schema/terms/Donovan_G
Jackson, J.	http://eol.org/schema/terms/Jackson_J
Zerbini, A.N.	http://eol.org/schema/terms/Zerbini_AN
Tirira, D.	http://eol.org/schema/terms/Tirira_D
Liu, J.	http://eol.org/schema/terms/Liu_J
Zapfe, G.	http://eol.org/schema/terms/Zapfe_G
Matsuura, K.	http://eol.org/schema/terms/Matsuura_K
Hardy, G.	http://eol.org/schema/terms/Hardy_G
Liu, M.	http://eol.org/schema/terms/Liu_M
Tyler, J.	http://eol.org/schema/terms/Tyler_J
Racey, P.A.	http://eol.org/schema/terms/Racey_PA
Harrison, I.J.	http://eol.org/schema/terms/Harrison_IJ
Roux, F.	http://eol.org/schema/terms/Roux_F
Hoffman, A.	http://eol.org/schema/terms/Hoffman_A
Chakona, A.	http://eol.org/schema/terms/Chakona_A
Weyl, O.	http://eol.org/schema/terms/Weyl_O
Engelbrecht, J.	http://eol.org/schema/terms/Engelbrecht_J
Cambray, J.	http://eol.org/schema/terms/Cambray_J
Barbieri, R.	http://eol.org/schema/terms/Barbieri_R
Woodford, D.	http://eol.org/schema/terms/Woodford_D
Bianco, P.G.	http://eol.org/schema/terms/Bianco_PG
Bauer, A.	http://eol.org/schema/terms/Bauer_A
Srinivasulu, C.	http://eol.org/schema/terms/Srinivasulu_C
Srinivasulu, B.	http://eol.org/schema/terms/Srinivasulu_B
Pal, S.	http://eol.org/schema/terms/Pal_S
Mohapatra, P.	http://eol.org/schema/terms/Mohapatra_P
Agarwal, I.	http://eol.org/schema/terms/Agarwal_I
Sondhi, S.	http://eol.org/schema/terms/Sondhi_S
Puttick, A.	http://eol.org/schema/terms/Puttick_A
Leon-Cortes, J.	http://eol.org/schema/terms/Leon-Cortes_J
Legal, L.	http://eol.org/schema/terms/Legal_L
Pino, J.	http://eol.org/schema/terms/Pino_J
Samudio Jr, R.	http://eol.org/schema/terms/Samudio_Jr_R
González-Maya, J.F.	http://eol.org/schema/terms/González-Maya_JF
Schipper, J.	http://eol.org/schema/terms/Schipper_J
Nicayenzi, F.	http://eol.org/schema/terms/Nicayenzi_F
Jarvis, J.	http://eol.org/schema/terms/Jarvis_J
Visser, J.	http://eol.org/schema/terms/Visser_J
de Bruyne, G.	http://eol.org/schema/terms/De_Bruyne_G
de Morais, L.	http://eol.org/schema/terms/de_Morais_L
Corley, B.	http://eol.org/schema/terms/Corley_B
Cook, S.F.	http://eol.org/schema/terms/Cook_SF
Zorzi, G.D.	http://eol.org/schema/terms/Zorzi_GD
Clerkin, P.J.	http://eol.org/schema/terms/Clerkin_PJ
Lawson, J.	http://eol.org/schema/terms/Lawson_J
Finet, Y.	http://eol.org/schema/terms/Finet_Y
Collette, B.	http://eol.org/schema/terms/Collette_B
Aiken, K.A.	http://eol.org/schema/terms/Aiken_KA
Polanco Fernandez, A.	http://eol.org/schema/terms/Polanco_Fernandez_A
Papenfuss, T.	http://eol.org/schema/terms/Papenfuss_T
Anderson, S.	http://eol.org/schema/terms/Anderson_S
Kuzmin, S.	http://eol.org/schema/terms/Kuzmin_S
Rastegar-Pouyani, N.	http://eol.org/schema/terms/Rastegar-Pouyani_N
Nilson, G.	http://eol.org/schema/terms/Nilson_G
Sharifi, M.	http://eol.org/schema/terms/Sharifi_M
De Luca, W.	http://eol.org/schema/terms/De_Luca_W
Rovero, F.	http://eol.org/schema/terms/Rovero_F
Do Linh San, E.	http://eol.org/schema/terms/Do_Linh_San_E
Loiselle, P.V.	http://eol.org/schema/terms/Loiselle_PV
Randrianizahaisa, H.	http://eol.org/schema/terms/Randrianizahaisa_H
Rasoloariniaina, R.	http://eol.org/schema/terms/Rasoloariniaina_R
Arconada, B.	http://eol.org/schema/terms/Arconada_B
Ramos, M.	http://eol.org/schema/terms/Ramos_M
Haase, M.	http://eol.org/schema/terms/Haase_M
Vavrova, L.	http://eol.org/schema/terms/Vavrova_L
Bennett, L.	http://eol.org/schema/terms/Bennett_L
Burden, A.	http://eol.org/schema/terms/Burden_A
Reischutz, P.	http://eol.org/schema/terms/Reischutz_P
Feher, Z.	http://eol.org/schema/terms/Feher_Z
Soulsby, A.-M.	http://eol.org/schema/terms/Soulsby_A-M
Jørgensen, A.	http://eol.org/schema/terms/Jørgensen_A
Albrecht, C.	http://eol.org/schema/terms/Albrecht_C
Clewing, C.	http://eol.org/schema/terms/Clewing_C
Genner, M.	http://eol.org/schema/terms/Genner_M
Schmidt, R.	http://eol.org/schema/terms/Schmidt_R
Stensgaard, A-S.	http://eol.org/schema/terms/Stensgaard_A-S
Curtis, B.	http://eol.org/schema/terms/Curtis_B
Appleton, C.	http://eol.org/schema/terms/Appleton_C
Lange, C.	http://eol.org/schema/terms/Lange_C
Kyambadde, R.	http://eol.org/schema/terms/Kyambadde_R
Pitman, R.L.	http://eol.org/schema/terms/Pitman_RL
Cipriano, F.	http://eol.org/schema/terms/Cipriano_F
Barlow, J.	http://eol.org/schema/terms/Barlow_J
Low, B.W.	http://eol.org/schema/terms/Low_BW
Tan, H.H.	http://eol.org/schema/terms/Tan_HH
Cai, Y.	http://eol.org/schema/terms/Cai_Y
Wilkinson, C.	http://eol.org/schema/terms/Wilkinson_C
Juffe Bignoli, D.	http://eol.org/schema/terms/Juffe_Bignoli_D
Fernando, E.	http://eol.org/schema/terms/Fernando_E
Kehimkar, I.	http://eol.org/schema/terms/Kehimkar_I
Kunte, K.	http://eol.org/schema/terms/Kunte_K
Hu, S.	http://eol.org/schema/terms/Hu_S
Lo, P.	http://eol.org/schema/terms/Lo_P
Li, X.	http://eol.org/schema/terms/Li_X
Tonkin, Z.	http://eol.org/schema/terms/Tonkin_Z
Bice, C.	http://eol.org/schema/terms/Bice_C
Ivkovic, S.	http://eol.org/schema/terms/Ivkovic_S
Kristin, A.	http://eol.org/schema/terms/Kristin_A
Lemonnier-Darcemont, M.	http://eol.org/schema/terms/Lemonnier-Darcemont_M
Pushkar, T.	http://eol.org/schema/terms/Pushkar_T
Sirin, D.	http://eol.org/schema/terms/Sirin_D
Skejo, J.	http://eol.org/schema/terms/Skejo_J
Szovenyi, G.	http://eol.org/schema/terms/Szovenyi_G
Vedenina, V.	http://eol.org/schema/terms/Vedenina_V
Willemse, L.P.M.	http://eol.org/schema/terms/Willemse_LPM
Kleukers, R.	http://eol.org/schema/terms/Kleukers_R
Kristensen, T.K.	http://eol.org/schema/terms/Kristensen_TK
Stensgaard, A.-S.	http://eol.org/schema/terms/Stensgaard_A-S
Yeo, D.	http://eol.org/schema/terms/Yeo_D
Plumb, G.	http://eol.org/schema/terms/Plumb_G
Kowalczyk, R.	http://eol.org/schema/terms/Kowalczyk_R
Hernandez-Blanco, J.A.	http://eol.org/schema/terms/Hernandez-Blanco_JA
Wilson, G.	http://eol.org/schema/terms/Wilson_G
Aune, K.	http://eol.org/schema/terms/Aune_K
Jørgensen, D.	http://eol.org/schema/terms/Jørgensen_D
Gates, C.	http://eol.org/schema/terms/Gates_C
Tolley, K.A.	http://eol.org/schema/terms/Tolley_KA
Turner, A.A.	http://eol.org/schema/terms/Turner_AA
Verburgt, L.	http://eol.org/schema/terms/Verburgt_L
Burger, M.	http://eol.org/schema/terms/Burger_M
Duarte, J.M.B	http://eol.org/schema/terms/Duarte_JMB
Varela, D.	http://eol.org/schema/terms/Varela_D
Piovezan, U.	http://eol.org/schema/terms/Piovezan_U
Beccaceci, M.D.	http://eol.org/schema/terms/Beccaceci_MD
Garcia, J.E.	http://eol.org/schema/terms/Garcia_JE
Zanetti, E.S.Z.	http://eol.org/schema/terms/Zanetti_ESZ
González, S.	http://eol.org/schema/terms/González_S
Bank, R.	http://eol.org/schema/terms/Bank_R
Marinho Filho, J.	http://eol.org/schema/terms/Marinho-Filho_J
Vieira, E.	http://eol.org/schema/terms/Vieira_E
Pardiñas, U.	http://eol.org/schema/terms/Pardinas_U
Boada, C.	http://eol.org/schema/terms/Boada_C
Gomez-Laverde, M.	http://eol.org/schema/terms/Gomez-Laverde_M
Karube, H.	http://eol.org/schema/terms/Karube_H
Nishihara, S.	http://eol.org/schema/terms/Nishihara_S
Futahashi, R.	http://eol.org/schema/terms/Futahashi_R
Tomiyama, K.	http://eol.org/schema/terms/Tomiyama_K
Turvey, S.	http://eol.org/schema/terms/Turvey_S
Gardner, P.	http://eol.org/schema/terms/Gardner_P
Hedges, S.	http://eol.org/schema/terms/Hedges_S
Pudyatmoko, S.	http://eol.org/schema/terms/Pudyatmoko_S
Gray, T.N.E.	http://eol.org/schema/terms/Gray_TNE
Timmins, R.J.	http://eol.org/schema/terms/Timmins_RJ
Long, B.	http://eol.org/schema/terms/Long_B
Sankar, K.	http://eol.org/schema/terms/Sankar_K
Samba Kumar, N.	http://eol.org/schema/terms/Samba_Kumar_N
Buzzard, P.	http://eol.org/schema/terms/Buzzard_P
Berger, J.	http://eol.org/schema/terms/Berger_J
Keith, P.	http://eol.org/schema/terms/Keith_P
Martins, M.	http://eol.org/schema/terms/Martins_M
Sazima, I.	http://eol.org/schema/terms/Sazima_I
Hilton-Taylor, C.	http://eol.org/schema/terms/Hilton-Taylor_C
Edgar, G.	http://eol.org/schema/terms/Edgar_G
Stuart-Smith, R.	http://eol.org/schema/terms/Stuart-Smith_R
Last, P.R.	http://eol.org/schema/terms/Last_PR
Rachlow, J.	http://eol.org/schema/terms/Rachlow_J
Becker, P.A.	http://eol.org/schema/terms/Becker_PA
Shipley, L.	http://eol.org/schema/terms/Shipley_L
Harlow, P.	http://eol.org/schema/terms/Harlow_P
Fisher, R.	http://eol.org/schema/terms/Fisher_R
Grant, T.	http://eol.org/schema/terms/Grant_T
Mancina, C.	http://eol.org/schema/terms/Mancina_C
Talebi, M.	http://eol.org/schema/terms/Talebi_M
Ingberman, B.	http://eol.org/schema/terms/Ingberman_B
Boubli, J.P.	http://eol.org/schema/terms/Boubli_J-P
Ferraz, D.S.	http://eol.org/schema/terms/Ferraz_DS
Boudot, J.-P.	http://eol.org/schema/terms/Boudot_J-P
Rebelo, A.	http://eol.org/schema/terms/Rebelo_A
Telford, N.	http://eol.org/schema/terms/Telford_N
Measey, G.J.	http://eol.org/schema/terms/Measey_GJ
Hofmeyr, M.D.	http://eol.org/schema/terms/Hofmeyr_MD
Chiarello, A.	http://eol.org/schema/terms/Chiarello_A
Moraes-Barros, N.	http://eol.org/schema/terms/Moraes-Barros_N
Superina, M.	http://eol.org/schema/terms/Superina_M
Abba, A.M.	http://eol.org/schema/terms/Abba_AM
Plese, T.	http://eol.org/schema/terms/Plese_T
Baillie, J.	http://eol.org/schema/terms/Baillie_J
Maeda-Martinez, A.M.	http://eol.org/schema/terms/Maeda-Martinez_AM
Andreone, F.	http://eol.org/schema/terms/Andreone_F
Andriamazava, A.	http://eol.org/schema/terms/Andriamazava_A
Anjeriniaina, M.	http://eol.org/schema/terms/Anjeriniaina_M
Glaw, F.	http://eol.org/schema/terms/Glaw_F
Rabibisoa, N.	http://eol.org/schema/terms/Rabibisoa_N
Rakotomalala, D.	http://eol.org/schema/terms/Rakotomalala_D
Randrianiriana, J.	http://eol.org/schema/terms/Randrianiriana_J
Randrianizahana , H.	http://eol.org/schema/terms/Randrianizahana__H
Ratsoavina, F.	http://eol.org/schema/terms/Ratsoavina_F
Robsomanitrandrasana, E.	http://eol.org/schema/terms/Robsomanitrandrasana_E
Wheeler, P.	http://eol.org/schema/terms/Wheeler_P
Mustari, A.	http://eol.org/schema/terms/Mustari_A
Meijaard, E.	http://eol.org/schema/terms/Meijaard_E
Boyles, R.	http://eol.org/schema/terms/Boyles_R
Schutz, E.	http://eol.org/schema/terms/Schutz_E
de Leon, J.	http://eol.org/schema/terms/de_Leon_J
Kaul, R.	http://eol.org/schema/terms/Kaul_R
rithe, k.	http://eol.org/schema/terms/rithe_k
Steinmetz, R.	http://eol.org/schema/terms/Steinmetz_R
Mishra, R.	http://eol.org/schema/terms/Mishra_R
MacKinnon, J.	http://eol.org/schema/terms/MacKinnon_J
Harris, R.	http://eol.org/schema/terms/Harris_R
Varman, R.	http://eol.org/schema/terms/Varman_R
Parent, C.	http://eol.org/schema/terms/Parent_C
Coppois, G.	http://eol.org/schema/terms/Coppois_G
Kaunda, E.	http://eol.org/schema/terms/Kaunda_E
Mailosi, A.	http://eol.org/schema/terms/Mailosi_A
Brown, D.S.	http://eol.org/schema/terms/Brown_DS
Kahwa, D.	http://eol.org/schema/terms/Kahwa_D
Collins, K.	http://eol.org/schema/terms/Collins_K
Bragg, C.	http://eol.org/schema/terms/Bragg_C
Clayton, E.	http://eol.org/schema/terms/Clayton_E
Mason, F.	http://eol.org/schema/terms/Mason_F
